order_id,product_id,add_to_cart_order,reordered
1401,109,4,0
2141,303,18,0
2141,74,14,0
2141,333,18,0
2141,113,8,0
2141,266,17,0
3660,377,8,0
3660,33,1,0
1637,300,15,1
1637,293,17,0
1637,273,18,1
1637,211,4,0
3018,73,12,0
3018,46,3,0
3018,96,17,0
3018,207,2,0
1191,469,10,1
1399,120,6,0
522,450,10,0
522,11,2,0
522,406,17,1
522,401,8,0
522,265,3,0
522,9,6,0
522,27,6,0
4649,256,18,0
1763,336,3,1
1763,444,16,0
1763,377,3,1
1763,251,4,0
1763,2,4,1
1763,233,15,0
3627,247,2,0
3627,334,15,0
3627,46,17,1
3627,161,17,0
3627,423,9,0
3627,460,5,1
3627,464,13,0
3627,451,2,0
785,325,11,0
785,356,8,0
785,184,3,0
785,195,12,1
785,3,15,0
198,381,19,1
664,165,18,0
664,104,2,0
664,99,4,0
3059,320,11,1
3059,103,1,1
3059,45,14,1
3059,286,11,1
3059,454,2,0
3059,448,11,0
3059,481,5,0
3059,241,3,0
3059,226,9,0
4651,425,15,0
4651,382,11,0
4651,213,8,1
4651,26,8,0
1309,245,14,1
1309,111,19,0
1309,403,1,0
1309,453,16,0
3829,313,8,1
3829,153,1,1
3829,472,3,1
3236,63,18,1
1709,262,3,1
1709,133,15,0
1709,380,1,1
1709,120,1,0
1709,325,13,0
4653,269,15,1
4653,372,3,1
4653,166,4,0
4653,264,11,0
4653,321,8,0
1632,328,9,1
1632,120,11,0
1725,202,6,1
1725,138,19,1
1725,462,18,1
1725,102,14,1
1725,6,15,0
1725,162,16,0
1725,132,17,0
4822,451,19,0
4822,35,5,0
4822,193,8,0
2072,309,12,1
2072,275,14,0
2072,368,8,1
2072,201,18,0
2072,111,17,1
2072,236,18,0
2072,7,4,0
2021,208,5,0
2021,224,14,0
2021,160,7,1
2021,426,12,0
2021,70,14,1
2021,252,19,0
3066,232,11,0
3066,306,1,1
3066,380,6,0
3066,255,2,0
3066,216,11,0
3508,141,6,0
596,64,19,0
596,276,15,1
596,54,2,0
596,27,4,0
596,190,3,0
596,235,3,0
596,392,4,1
596,179,15,0
5,269,2,1
5,194,18,1
5,20,14,1
5,50,19,0
5,418,12,0
5,472,15,0
5,64,6,0
4137,491,2,0
4137,133,4,0
4137,221,7,0
4137,423,16,1
4137,342,6,0
4137,137,9,0
3057,430,6,0
3933,98,7,1
3933,38,4,0
3933,377,8,0
3933,292,5,1
4860,458,15,0
4860,218,7,0
905,53,4,1
905,499,15,0
905,438,19,0
1423,92,16,0
1423,331,12,0
1423,74,16,1
1423,249,18,0
1423,469,8,1
1423,239,7,1
1423,393,17,0
1423,392,7,1
4222,435,2,1
4222,35,13,0
4222,1,10,1
4222,287,10,1
1606,65,18,1
1606,484,13,0
1606,363,13,0
2202,279,11,0
2202,291,15,1
2202,251,11,0
2106,247,3,0
2106,279,6,0
1235,486,7,0
1235,380,15,0
1235,227,16,0
1235,209,3,0
3584,103,13,0
3584,118,6,1
3584,288,10,0
3584,201,6,1
3584,22,14,0
3584,399,2,0
3584,85,7,1
3584,54,5,0
1413,68,13,0
1413,49,8,1
1413,152,9,0
1413,79,15,0
1413,284,16,0
1413,177,10,1
1413,59,3,1
2241,281,9,1
2241,403,10,0
2241,63,13,0
2241,189,13,1
2241,474,2,1
4550,191,7,1
4550,16,14,1
4347,77,9,0
180,476,6,1
180,281,19,0
180,389,6,0
180,293,4,0
180,368,17,0
180,70,18,1
1486,356,19,0
1486,270,18,1
1486,123,2,0
1486,152,3,0
4668,385,9,1
4668,5,2,0
4668,362,16,0
4668,276,9,0
4081,70,11,0
4081,164,10,0
4081,287,15,1
4081,150,12,1
4081,104,4,0
1902,226,14,0
1902,152,8,0
1902,307,10,0
1902,340,16,0
2963,406,4,0
2963,27,16,0
4778,89,6,0
4778,418,19,0
4778,262,16,1
3956,205,4,0
3956,384,11,1
3956,316,7,1
3956,211,6,0
3956,259,14,0
4845,297,15,0
4845,27,17,0
4845,102,16,0
4845,189,14,0
4845,434,9,1
4845,72,18,1
4845,83,17,0
4845,356,8,0
2589,357,10,0
2589,320,6,0
2589,90,8,0
2589,397,19,1
1194,61,1,0
1194,13,11,0
1194,43,9,1
1194,474,7,0
1194,211,2,1
1194,241,16,0
1194,337,1,0
1194,215,12,1
1194,9,6,1
2758,16,16,1
2758,144,14,0
2758,209,17,1
2758,336,17,0
2758,373,13,0
2758,368,1,1
483,376,19,0
483,257,16,0
483,83,11,0
483,401,6,0
2120,171,18,0
2120,355,7,0
2120,143,5,0
2120,437,14,0
2120,481,16,0
2120,443,17,0
2120,399,7,0
1156,339,5,0
1156,190,2,0
1156,466,3,1
1156,463,12,0
3056,269,10,1
3056,71,2,0
3056,268,8,1
1290,313,13,0
1290,474,8,0
1290,412,14,0
1288,113,17,0
1288,120,15,1
1288,203,12,0
1288,205,8,0
1288,138,9,0
1288,142,3,1
541,390,16,1
541,112,17,0
541,226,1,0
541,275,10,1
541,32,19,1
541,379,7,0
541,366,15,1
541,480,7,0
4599,306,12,0
4599,402,18,0
4599,492,13,0
4599,107,12,1
4599,245,19,1
1560,135,2,1
1560,432,12,0
1560,186,3,0
1560,139,13,1
1560,495,10,0
1560,76,17,0
1560,153,4,0
1560,81,16,0
1560,110,3,0
140,320,13,1
4354,159,16,1
4354,104,11,0
4354,463,13,0
3001,86,18,0
3001,320,16,0
3001,353,6,1
3001,162,9,0
3001,133,2,1
3001,132,9,0
3001,35,3,0
3001,452,14,0
1742,421,12,0
1742,108,10,0
1742,28,10,0
1742,391,18,0
1742,35,14,0
1742,109,4,1
1742,461,13,0
1742,388,14,0
4256,235,8,0
4256,84,13,0
2945,384,5,1
2945,230,14,1
2945,50,4,1
2945,465,13,0
2945,497,10,0
2945,294,16,0
4134,121,5,0
4134,326,10,0
4134,467,8,1
4134,262,1,1
4134,138,6,0
4134,459,19,0
4134,484,15,1
4134,362,2,1
4134,498,1,1
381,225,1,0
788,400,14,0
788,133,14,0
788,301,8,0
788,441,19,1
788,442,15,0
788,3,15,0
788,33,17,1
788,305,6,0
266,487,12,0
2845,452,16,0
2845,422,6,0
2845,32,9,0
2845,265,16,0
1658,138,12,0
1658,32,18,0
1658,261,4,1
1658,191,16,0
1658,244,14,0
1658,306,14,0
1658,200,1,1
1658,150,8,0
3748,425,2,0
3748,147,17,0
3748,308,6,0
3748,244,15,0
3748,269,1,0
3748,66,16,0
3112,299,17,0
3112,33,14,1
3112,167,1,1
3112,20,14,1
3112,346,13,1
2975,403,2,0
666,55,4,1
666,44,16,0
666,271,6,1
666,255,2,0
666,177,4,0
241,256,11,1
241,87,1,1
241,78,10,0
241,68,8,1
241,316,14,0
241,227,4,0
241,181,16,1
3566,211,15,0
1011,437,3,0
3367,292,19,0
3367,92,2,0
3367,242,1,1
1262,273,19,1
1262,452,7,1
1262,255,18,0
1262,193,9,0
1262,152,16,1
4396,500,10,0
4396,456,3,0
4396,455,3,0
4396,280,14,0
4396,169,1,0
4396,305,19,0
4396,87,11,1
4396,114,12,1
4396,357,16,1
1599,414,17,0
1599,280,18,0
1599,162,1,0
1599,229,16,1
1599,103,10,0
1142,249,6,0
1142,106,10,0
1142,281,4,0
1142,305,19,1
1142,41,19,0
1142,47,6,1
1142,322,3,0
3973,110,5,0
3973,499,4,0
3973,306,15,1
3973,419,12,0
3973,260,7,1
3973,488,12,0
3973,416,3,0
2865,134,6,1
2865,95,13,0
2865,203,2,1
2865,260,5,0
2865,78,7,0
3945,429,15,1
3945,395,7,0
3945,167,5,0
3945,385,17,0
2827,375,16,1
2827,269,11,0
2827,110,9,0
1428,341,19,0
1428,383,18,0
1428,80,12,1
1428,327,9,0
1428,493,11,0
1428,427,1,0
1428,227,9,1
1428,299,5,0
3118,133,18,1
3118,162,2,0
1787,26,15,1
2091,203,15,1
2091,257,12,0
2091,499,17,0
2091,284,18,0
2110,441,5,1
2110,267,2,0
2110,240,11,0
2110,73,14,0
2110,390,8,0
2110,22,14,0
4671,490,5,0
4671,360,16,0
4671,297,3,1
4671,461,13,1
4671,346,11,0
4671,212,1,0
3286,112,16,0
3286,236,15,0
3286,169,11,1
387,98,7,0
387,498,5,0
387,497,9,0
387,14,7,0
387,144,14,1
3245,253,5,0
3245,467,9,1
3245,309,9,0
3245,464,17,0
3245,193,17,1
3245,462,18,0
3245,484,3,1
3245,237,14,1
3245,397,19,0
1869,214,12,0
1869,347,19,0
1869,91,7,1
1869,78,15,1
1869,457,14,1
1869,337,12,1
4162,163,16,0
4162,400,10,1
4162,16,16,0
4162,107,17,0
4162,162,13,0
4162,468,8,0
125,218,4,0
125,61,12,0
125,260,1,0
125,436,12,0
125,152,12,1
2982,149,15,0
2982,393,8,0
2982,431,7,0
2982,258,10,1
2982,457,11,0
2982,320,3,0
2982,3,7,1
2982,444,15,0
1090,260,9,1
1090,443,1,1
1090,286,13,1
1090,244,2,0
1090,211,14,0
1090,254,15,1
1090,226,9,1
1090,200,16,1
3395,343,1,0
3395,247,2,0
3395,235,2,1
3395,264,9,1
3395,89,2,0
3395,374,11,1
3395,189,18,0
3395,20,5,0
3395,266,15,0
4060,220,6,0
4060,334,11,0
4970,117,5,0
4970,309,15,0
4970,140,1,1
4970,331,8,1
4970,33,15,0
4970,1,16,1
4970,72,10,0
4970,435,6,1
804,161,19,0
804,409,2,0
804,302,18,0
804,315,7,0
804,28,3,0
804,195,9,0
804,362,15,0
804,306,12,1
804,133,14,1
1171,68,13,1
1171,208,17,0
4217,295,2,0
4217,351,3,0
4217,390,2,0
4217,430,9,0
4217,100,12,0
4217,217,15,0
4276,383,10,1
4276,256,19,0
4276,391,15,0
4276,276,5,0
4276,311,16,0
4276,163,12,0
3184,336,10,0
3184,75,13,0
3184,424,5,0
3184,473,15,0
3184,169,6,0
208,310,14,0
208,381,16,0
208,285,10,0
208,340,11,0
208,279,17,1
208,106,13,0
208,58,2,0
208,150,16,0
208,348,11,0
759,202,7,0
759,137,13,0
759,16,17,1
759,129,5,0
759,67,9,0
759,381,13,0
759,354,17,0
759,164,16,0
2221,103,16,1
2000,318,11,0
2000,63,3,0
2000,112,14,0
2000,425,10,0
2000,123,9,0
2007,172,4,1
2007,428,16,0
2007,98,1,1
2007,20,7,0
2007,181,3,0
2007,231,7,0
2007,92,19,1
3264,79,19,0
3264,460,17,0
3264,317,17,0
3264,467,9,0
3264,490,11,1
3264,388,17,0
3264,154,12,0
3264,231,13,0
3264,63,11,1
3753,57,17,1
3753,150,4,0
3753,19,9,0
3753,385,19,0
3753,407,14,0
3753,415,19,0
3753,152,17,1
4278,60,19,0
4278,340,4,1
4306,141,10,0
4850,159,19,1
4850,38,14,1
4850,80,3,0
4850,206,18,0
4850,280,2,1
4850,268,5,0
4850,393,17,0
4850,141,12,0
1418,212,8,0
1418,442,16,0
1418,192,14,1
1418,476,13,0
1418,86,2,0
1418,73,9,1
1418,349,9,0
324,15,3,1
2036,429,2,0
2036,246,10,1
2036,394,17,0
2036,309,13,1
2036,38,19,0
2036,76,5,1
2036,459,5,1
2888,483,16,1
2888,244,6,0
2888,79,4,1
2837,486,2,1
2837,498,3,0
2837,430,5,1
2837,388,5,1
2837,411,10,0
2837,367,19,1
1232,91,1,0
1232,161,10,0
1232,14,19,0
1232,8,11,1
557,140,15,0
557,398,17,1
557,182,18,0
557,380,6,0
557,442,7,1
4058,75,5,0
4058,247,19,0
4058,180,14,1
4058,370,5,0
4058,107,10,0
4058,409,7,0
4058,371,2,1
4058,112,1,0
1765,70,3,0
1765,67,2,0
365,59,13,1
365,14,16,0
365,338,18,1
1708,161,2,0
1077,52,6,1
1077,243,12,0
1077,435,17,0
1077,87,15,0
1077,253,5,0
1077,160,18,1
3005,92,5,0
3005,243,5,0
3005,363,11,0
3005,146,11,1
3005,354,5,0
3005,266,13,0
3005,148,14,0
3005,120,12,0
3005,469,4,0
4610,492,7,0
4610,91,3,0
4610,361,2,0
4610,176,10,0
4610,64,10,1
4610,170,12,0
4610,42,17,0
2683,230,11,0
2683,327,19,0
2683,119,10,0
2683,304,8,0
3454,173,11,1
3454,305,9,0
3454,483,4,0
3454,55,15,0
3237,112,18,1
1408,46,2,1
1408,162,13,1
1408,435,18,1
1408,32,11,0
1408,497,12,0
1408,54,3,1
1408,186,12,1
3767,24,19,1
3767,339,17,1
3767,155,18,0
3767,43,15,0
3767,479,18,1
3767,360,5,1
3767,493,15,0
12,363,16,0
12,141,3,0
12,160,6,1
12,137,2,0
12,343,16,0
12,170,8,0
12,71,7,0
2931,135,13,1
2931,9,11,0
2931,404,10,1
2931,83,13,0
2931,166,18,0
2931,449,16,0
2931,170,15,0
1696,323,2,1
1696,37,10,1
1696,311,3,1
1696,361,2,0
1696,166,17,1
1696,462,18,0
1696,480,6,0
1696,461,1,0
1696,443,11,1
3680,395,6,1
3680,220,2,1
3680,141,4,0
3680,254,3,1
3680,260,8,0
3680,160,2,0
1115,492,1,1
1115,418,3,1
1115,271,11,1
1115,63,2,0
1115,309,9,1
1115,397,3,0
1115,136,9,0
1115,259,12,1
3122,339,13,0
3122,326,10,1
3122,438,12,1
3122,289,19,1
3122,335,3,1
3122,199,18,1
3122,171,12,0
1714,77,10,0
1714,496,10,0
1714,13,9,0
1714,141,12,0
3633,328,9,1
3633,121,3,1
3633,91,7,0
3633,303,2,0
3633,139,19,0
3633,101,5,0
3633,394,14,1
3633,495,14,0
364,235,18,0
364,434,2,0
3311,480,5,1
3311,3,18,1
3311,9,10,0
3311,121,3,1
3311,218,9,1
3311,130,5,0
3311,329,18,1
3311,423,3,0
3857,155,9,0
3857,114,17,0
2802,164,5,0
2802,176,3,0
2802,360,12,0
2802,80,19,0
2802,307,7,0
2802,407,4,0
4857,316,13,1
4857,191,7,0
4857,40,5,0
4857,465,17,0
4857,25,6,0
4857,111,2,0
4857,385,2,0
75,222,10,0
75,286,11,0
75,251,15,0
75,369,17,1
75,418,13,0
75,269,5,1
75,379,9,1
4833,290,19,0
4833,485,3,0
4833,468,14,0
4833,304,12,1
4833,205,8,0
4482,57,15,1
4482,379,15,0
1078,311,3,0
1078,160,2,0
3151,31,19,0
3151,360,6,0
2052,215,19,0
2052,140,16,1
2052,499,2,0
2052,265,19,0
2052,176,19,0
2052,400,13,0
2052,105,3,1
2052,132,2,1
2052,306,3,1
398,258,4,1
398,284,1,0
398,93,6,0
398,248,10,0
3255,230,19,1
3255,158,15,0
3255,387,6,0
3255,134,3,0
3255,149,17,0
3255,8,12,0
865,269,18,1
865,190,15,0
865,4,5,0
865,105,1,0
865,473,4,1
865,265,5,0
865,439,4,0
865,123,7,1
865,345,11,0
2657,403,3,1
2622,80,4,1
2622,203,8,0
2622,255,17,1
2622,266,8,1
2622,373,11,0
2622,323,5,0
2622,420,3,1
4085,85,14,0
4085,428,18,0
871,359,19,0
871,381,18,1
547,419,18,1
547,172,10,0
547,206,6,0
547,376,16,1
547,253,5,1
547,143,7,0
547,380,12,0
547,87,16,1
2924,488,9,1
2924,102,19,0
2924,77,10,1
2924,363,16,0
2924,88,8,0
2924,178,8,0
2924,384,2,0
3949,45,9,0
3949,291,19,1
3589,279,4,0
3589,401,19,1
3589,52,5,0
3589,5,12,0
3589,338,5,0
3589,384,7,0
3578,421,15,0
3578,411,9,1
3578,497,19,1
3578,288,8,1
3578,53,11,0
3578,441,9,0
3578,326,6,0
3578,97,10,1
2016,125,10,0
1675,216,2,0
3414,391,14,0
3414,42,11,0
3414,172,7,1
970,487,1,0
970,20,4,0
970,21,4,0
3606,208,3,0
3606,435,14,0
3606,279,2,0
3606,324,18,1
605,174,14,0
2379,98,4,1
2379,391,7,0
2379,372,3,1
2379,395,9,0
2379,9,12,0
2379,93,7,0
4015,335,3,0
4015,288,19,0
4015,100,8,0
4015,468,16,1
4658,382,16,0
2443,199,10,0
2443,43,19,1
2443,292,11,0
2443,9,2,1
876,319,10,1
2840,25,12,1
1780,43,5,0
1780,476,12,0
1780,157,19,1
1780,310,4,0
886,56,19,1
886,201,13,0
886,265,2,0
886,326,14,0
886,1,19,0
886,347,10,1
886,356,8,0
886,332,6,0
4921,352,18,0
4921,393,17,0
4921,163,7,0
4921,37,5,1
4921,473,8,1
1137,457,3,0
1137,75,18,1
1137,210,6,0
2529,72,5,0
2529,223,14,0
2529,173,13,0
2529,293,1,1
2529,435,10,0
2529,381,6,0
2529,26,8,0
2529,99,8,1
2529,208,17,0
471,97,15,0
471,334,11,0
3967,440,19,1
3967,435,10,0
3967,164,16,0
3967,7,19,1
320,494,10,1
320,426,8,0
2948,485,6,1
2948,305,2,0
2948,140,11,0
2948,70,7,0
2948,447,1,0
2948,420,11,0
26,216,11,0
26,399,15,0
26,103,14,1
26,185,6,0
26,154,11,0
26,297,15,0
26,318,5,0
26,176,2,0
26,282,4,0
3781,392,4,0
3781,265,10,1
3781,331,2,0
3781,97,9,0
1808,231,9,0
1808,52,9,0
1808,346,9,1
1808,45,19,1
1808,44,6,0
199,437,13,1
199,88,13,0
199,196,14,1
199,433,5,0
199,411,9,0
199,453,6,0
199,327,5,0
2267,390,12,1
2267,38,19,0
2267,115,10,0
2267,325,6,0
2267,226,10,0
2267,85,14,1
2267,384,18,0
2267,402,8,1
3401,346,13,0
3401,272,13,1
3401,34,13,1
4944,316,11,0
4944,117,19,0
4944,156,2,1
4944,227,3,0
4944,377,15,0
4828,72,11,0
3807,442,10,0
3807,373,2,0
3807,478,18,1
347,24,5,0
347,346,6,0
347,27,8,1
2360,206,9,0
2360,152,19,0
2360,330,8,0
2360,214,2,0
2360,238,15,1
2360,116,9,0
2360,176,14,0
2360,431,2,1
2360,492,1,1
630,215,5,1
630,300,9,1
630,10,19,0
630,24,10,0
630,250,6,0
630,458,10,0
902,62,8,0
902,162,17,1
902,325,9,0
902,49,7,0
902,58,3,0
902,333,1,0
2444,379,10,0
2444,295,5,1
2444,348,17,0
2444,411,12,0
2444,223,1,0
2444,110,19,0
2444,416,10,0
3429,382,2,1
3429,120,4,0
3429,55,8,0
1844,401,9,0
1844,394,16,0
1844,428,17,0
1844,141,17,1
1844,91,10,0
1844,70,16,0
3353,208,5,0
3353,191,14,0
3353,256,16,0
3353,267,16,0
2851,271,18,0
4531,351,1,0
4531,240,14,0
4531,255,6,0
4531,185,1,0
2833,136,10,0
2833,166,6,0
2833,475,13,0
2833,496,15,1
2833,462,19,0
510,420,9,0
510,185,15,0
1436,35,17,0
1436,275,17,0
1436,59,9,0
1436,294,15,0
1436,368,3,1
1436,142,6,0
1436,441,4,0
2383,284,6,1
2383,176,2,0
2383,433,6,1
2383,340,12,1
2383,170,1,0
2383,50,15,1
2383,222,12,1
3608,104,3,0
1748,364,18,0
4024,158,14,1
4024,433,19,0
4024,251,19,0
4024,264,1,0
4024,268,12,0
4024,417,2,0
4024,77,8,0
4024,403,11,0
4024,244,7,1
1601,55,2,0
1601,264,14,1
1601,426,5,1
1601,340,14,0
4220,45,11,0
4220,101,12,1
4220,85,3,0
4220,352,12,0
4220,16,1,1
4220,362,18,0
4220,427,10,0
4220,157,13,0
4220,414,3,0
4098,75,2,1
4098,421,16,0
4098,430,7,0
4098,126,9,0
4098,392,10,0
4098,411,15,1
4098,43,10,0
4098,224,15,0
745,309,1,0
745,88,1,1
745,429,2,0
1845,251,9,0
3642,27,7,0
3642,112,19,0
3642,162,4,0
3642,35,10,0
3642,353,13,0
3642,264,7,0
1112,149,9,0
1112,273,16,0
1112,417,16,0
1112,432,14,1
1112,254,18,0
1112,413,17,0
4684,403,4,0
4684,153,17,0
4684,325,17,1
4684,233,15,0
4684,400,15,0
4684,447,1,0
4684,178,7,0
1060,340,9,0
1060,434,5,0
1060,68,8,0
1060,224,7,0
1060,471,15,0
1060,23,13,0
1060,60,19,0
1060,5,1,0
1060,450,15,1
4265,135,13,1
4265,440,5,0
4265,7,9,1
650,396,9,1
439,179,7,0
439,68,7,0
439,474,15,0
439,441,4,0
439,443,11,1
439,323,15,0
439,222,12,1
439,405,13,1
1889,465,18,0
556,58,4,0
556,93,2,1
556,204,5,1
3675,183,17,0
3675,335,11,1
3675,356,19,0
3675,499,19,0
3675,431,18,1
3532,296,5,0
3532,414,10,0
3532,318,11,0
3532,119,12,0
3532,75,19,0
3532,264,14,1
4473,363,18,0
455,485,12,1
455,142,4,0
2599,469,11,0
2599,222,13,1
2599,291,6,1
2599,436,18,0
2599,18,11,0
2599,236,13,0
2599,440,17,0
4657,191,1,0
4657,247,15,0
4657,316,6,1
4657,381,13,0
4657,362,2,1
4657,336,5,0
4657,74,16,1
1610,125,14,0
1610,145,17,0
1610,485,12,1
2831,430,14,0
2831,62,15,1
2831,56,1,0
2831,445,8,0
2831,349,3,0
1775,335,3,1
1775,468,13,0
1775,390,7,1
1775,302,2,0
1775,79,14,0
1775,359,2,0
1775,417,13,0
1775,25,15,0
2350,325,10,0
2350,110,7,1
2350,91,1,1
2350,355,13,0
2350,195,7,0
2350,473,7,0
4190,241,2,0
4190,48,17,0
2170,384,6,0
2170,352,2,1
3597,80,9,0
3597,153,4,1
3597,133,10,0
3597,107,11,1
3597,41,3,1
903,191,18,0
903,250,15,1
903,347,19,0
903,312,2,0
903,410,11,0
903,218,16,1
903,339,8,1
903,245,13,0
3198,201,16,0
3198,487,5,0
3198,34,15,1
3198,299,17,0
3198,38,11,1
3198,175,5,0
3198,57,17,1
4356,356,19,0
4356,15,8,0
4356,58,13,0
4356,223,15,0
4356,79,13,0
4356,167,8,0
4356,492,5,0
4356,65,10,0
4356,307,7,0
2303,491,1,1
2303,68,12,0
2303,278,11,1
442,41,14,0
442,281,13,0
442,342,9,0
442,391,9,0
442,485,18,0
1863,136,8,1
1766,473,10,0
1766,135,8,1
1216,137,1,1
1216,44,10,0
1216,348,3,0
1216,26,9,0
1216,5,3,1
1216,103,9,0
1216,335,12,0
1216,362,9,0
1216,356,11,1
2413,365,9,0
2413,133,5,0
2413,279,17,1
2413,418,6,0
1131,160,16,0
1131,490,15,0
1131,264,8,0
1131,320,16,1
1131,128,18,1
1131,139,13,0
1131,475,15,0
68,170,6,0
68,54,1,0
68,330,7,0
68,221,13,0
68,365,14,0
68,493,12,0
68,190,7,0
68,68,19,0
68,106,14,0
3519,228,9,0
3519,426,18,1
3519,466,11,1
3519,441,18,0
4014,323,5,1
2335,103,19,0
2335,277,15,0
2335,242,15,0
307,229,18,1
307,49,10,0
307,413,14,1
307,295,5,1
307,486,1,0
3934,263,10,0
3934,333,2,0
3934,124,12,0
3538,263,3,0
3538,335,15,0
2607,54,14,0
2607,388,3,0
2607,291,4,0
567,302,14,0
567,186,6,0
567,303,16,1
3630,407,8,0
3630,26,12,1
3630,412,5,0
3630,248,10,0
3630,453,7,0
3630,128,19,0
1701,263,17,0
1701,487,5,0
1701,256,19,0
1701,178,16,0
1701,298,8,0
3227,87,5,0
3227,429,1,0
3227,15,9,1
3227,397,14,0
3227,406,8,0
3227,190,2,0
3737,235,19,0
3737,109,15,0
3737,199,2,0
3737,383,15,1
3737,194,7,0
3737,306,19,0
3737,8,12,0
3737,453,4,0
1473,438,10,0
1473,226,16,0
1473,446,13,1
1473,223,6,0
1473,55,11,1
1473,385,13,0
1473,455,4,1
1473,283,13,0
4633,148,13,0
4633,144,1,1
4633,1,19,0
4633,35,3,0
4633,432,16,0
1586,143,8,0
1586,315,14,1
1586,236,13,1
1586,415,15,1
1586,293,6,0
1586,106,7,1
1586,445,4,0
1586,453,19,0
1586,331,6,1
227,446,6,0
2602,261,13,0
2602,139,14,1
2602,13,16,1
2602,247,11,0
2602,51,5,1
2602,277,16,0
2602,36,11,0
2905,160,12,0
2905,162,7,0
2905,219,5,0
2905,104,14,1
2905,116,8,0
2905,385,13,0
491,376,10,0
491,379,6,1
491,36,15,1
3269,211,15,0
3269,279,14,0
161,339,10,0
161,149,18,0
161,191,16,0
920,387,16,0
920,386,7,0
1329,479,19,0
1329,483,12,1
1329,469,1,0
264,69,13,0
264,246,13,1
264,43,11,1
264,277,12,1
1126,402,9,0
3462,326,9,0
3462,173,3,1
3462,214,15,1
3462,458,2,0
3462,202,14,0
3462,99,15,1
3462,473,10,1
3462,301,4,0
3462,500,18,1
1098,147,7,0
1098,355,10,0
1098,211,18,0
196,486,19,0
196,3,4,0
196,229,13,0
196,36,11,0
196,224,2,0
196,407,3,1
196,408,2,0
196,126,18,1
196,494,10,0
731,470,15,1
731,192,1,0
2169,497,5,0
2169,295,1,1
2169,417,18,0
1289,105,14,1
1289,267,5,1
4266,452,19,0
4266,493,2,0
4266,406,12,0
4266,150,12,0
4266,255,19,0
4266,301,2,0
4266,413,4,0
4266,378,15,1
10,412,14,1
10,122,15,1
2055,231,7,0
3808,54,2,1
3808,479,8,1
3808,463,13,0
3824,260,11,1
2886,77,1,0
2886,385,17,0
2886,451,17,1
2886,318,2,0
2886,69,2,0
2886,201,5,1
2886,282,7,1
2886,130,19,0
3595,97,4,0
436,248,11,0
436,30,5,0
436,106,12,0
436,200,10,0
436,334,8,0
436,239,19,1
436,51,2,0
436,159,3,1
436,329,1,0
2594,168,8,1
2594,105,6,1
2594,389,19,0
2594,93,1,0
2594,63,8,0
610,16,14,0
610,218,5,1
610,197,10,0
1341,171,19,1
1341,10,15,1
1341,488,13,0
1341,409,18,0
1341,63,16,0
1341,367,9,0
1341,78,1,0
1341,354,11,0
1341,196,12,1
4570,163,12,0
4570,342,5,0
4570,157,10,1
4570,97,6,0
4570,301,1,0
4570,352,6,0
2515,356,14,0
2515,271,6,0
1065,319,5,0
1065,218,12,1
1065,333,6,0
1065,408,3,1
673,181,18,0
1977,219,10,0
1977,466,6,0
753,274,3,0
753,492,5,1
753,2,9,1
753,178,2,1
753,188,14,0
753,300,2,0
1457,252,7,0
1457,345,6,1
1457,453,12,1
1457,381,15,0
1457,240,19,0
2236,12,10,0
2236,4,18,0
539,124,17,0
539,399,10,0
539,233,4,1
539,100,14,0
539,354,6,0
539,494,15,1
539,431,13,0
1685,107,11,1
1685,404,15,1
2256,429,14,0
2256,254,11,1
2256,267,6,0
2256,217,19,0
2256,345,11,0
2256,355,8,1
2256,103,17,1
2256,129,8,0
2256,51,19,1
3419,433,13,0
3419,413,18,1
3419,408,11,1
3419,365,18,1
3419,410,4,0
3419,214,14,1
3419,56,1,0
3419,349,9,0
1479,393,17,0
1479,121,17,0
1479,271,16,0
1479,485,12,0
1479,78,7,0
1479,81,11,0
1479,80,15,0
1479,332,4,1
1479,472,13,1
2947,258,9,1
2947,224,16,0
2947,494,10,1
2947,481,15,1
2947,145,5,0
2947,21,4,1
2947,90,15,1
2947,134,8,1
2947,323,19,0
710,289,12,0
710,9,2,0
710,218,8,1
710,196,17,1
710,312,2,1
710,44,5,1
710,174,11,1
499,456,9,0
499,278,1,0
499,317,8,0
499,421,5,1
499,423,16,0
499,262,6,0
499,260,18,0
1998,69,2,0
1998,94,11,0
1998,417,14,0
1998,392,8,0
1998,157,1,0
1998,36,16,0
1998,377,2,1
1998,412,11,0
1998,279,13,0
2359,125,17,0
2359,66,19,0
2359,128,2,1
2359,437,4,0
2359,15,2,1
2359,370,4,0
2359,200,15,1
1406,484,2,1
2099,11,3,1
2099,121,4,0
2099,113,1,1
2099,280,18,0
2099,364,1,0
2099,329,3,0
2099,286,4,1
2767,324,9,0
2767,356,10,1
2767,425,11,1
2767,405,13,0
2767,366,18,0
2132,353,17,0
2132,291,6,1
2132,141,9,0
2132,274,5,0
2132,389,6,0
2971,263,1,0
2971,360,1,0
2971,32,13,0
2971,331,2,0
2957,49,10,0
2957,400,2,0
2957,157,9,0
2957,453,9,0
3864,353,12,1
3864,177,19,0
3655,221,1,1
2659,230,8,0
2659,127,12,0
2659,164,1,0
1350,35,8,0
1350,166,1,1
1350,266,2,0
1350,119,4,0
1350,70,7,0
1350,333,13,0
1350,353,6,0
1350,495,15,0
1350,132,3,1
